 ,Label,Area,Perim.
81849,p_0_YP14_S_T.tif,3,5.66
81850,p_0_YP14_S_T.tif,7,10.49
81851,p_0_YP14_S_T.tif,2,5.66
81852,p_0_YP14_S_T.tif,5,10.49
81853,p_0_YP14_S_T.tif,2,5.66
81854,p_0_YP14_S_T.tif,8,11.90
81855,p_0_YP14_S_T.tif,5,7.66
81856,p_0_YP14_S_T.tif,2,4.24
81857,p_0_YP14_S_T.tif,1,2.83
81858,p_0_YP14_S_T.tif,8,10.49
81859,p_0_YP14_S_T.tif,2,4.24
81860,p_0_YP14_S_T.tif,1,2.83
81861,p_0_YP14_S_T.tif,3,5.66
81862,p_0_YP14_S_T.tif,2,4.24
81863,p_0_YP14_S_T.tif,3,7.66
81864,p_0_YP14_S_T.tif,1,2.83
81865,p_0_YP14_S_T.tif,193,74.43
81866,p_0_YP14_S_T.tif,1,2.83
81867,p_0_YP14_S_T.tif,11,14.73
81868,p_0_YP14_S_T.tif,7,9.07
81869,p_0_YP14_S_T.tif,9,11.90
81870,p_0_YP14_S_T.tif,32,25.56
81871,p_0_YP14_S_T.tif,34,26.97
81872,p_0_YP14_S_T.tif,11,12.49
81873,p_0_YP14_S_T.tif,20,19.31
81874,p_0_YP14_S_T.tif,4,5.66
81875,p_0_YP14_S_T.tif,1,2.83
81876,p_0_YP14_S_T.tif,2,4.83
81877,p_0_YP14_S_T.tif,1,2.83
81878,p_0_YP14_S_T.tif,42,33.21
81879,p_0_YP14_S_T.tif,8,10.49
81880,p_0_YP14_S_T.tif,2,4.24
81881,p_0_YP14_S_T.tif,9,10.49
81882,p_0_YP14_S_T.tif,4,5.66
81883,p_0_YP14_S_T.tif,183,70.77
81884,p_0_YP14_S_T.tif,37,22.73
81885,p_0_YP14_S_T.tif,263,124.85
81886,p_0_YP14_S_T.tif,3,5.66
81887,p_0_YP14_S_T.tif,2,4.83
81888,p_0_YP14_S_T.tif,2,4.83
81889,p_0_YP14_S_T.tif,5,10.83
81890,p_0_YP14_S_T.tif,1,2.83
81891,p_0_YP14_S_T.tif,1,2.83
81892,p_0_YP14_S_T.tif,6,8.49
81893,p_0_YP14_S_T.tif,10,11.07
81894,p_0_YP14_S_T.tif,5,7.66
81895,p_0_YP14_S_T.tif,1,2.83
81896,p_0_YP14_S_T.tif,4,7.07
81897,p_0_YP14_S_T.tif,5,7.07
81898,p_0_YP14_S_T.tif,55,38.28
81899,p_0_YP14_S_T.tif,2,5.66
81900,p_0_YP14_S_T.tif,63,45.36
81901,p_0_YP14_S_T.tif,1,2.83
81902,p_0_YP14_S_T.tif,21,20.97
81903,p_0_YP14_S_T.tif,37,34.28
81904,p_0_YP14_S_T.tif,5,7.66
81905,p_0_YP14_S_T.tif,6,8.49
81906,p_0_YP14_S_T.tif,6,7.66
81907,p_0_YP14_S_T.tif,1,2.83
81908,p_0_YP14_S_T.tif,5,7.66
81909,p_0_YP14_S_T.tif,137,71.50
81910,p_0_YP14_S_T.tif,5,7.66
81911,p_0_YP14_S_T.tif,2,4.83
81912,p_0_YP14_S_T.tif,3,5.66
81913,p_0_YP14_S_T.tif,25,18.73
81914,p_0_YP14_S_T.tif,11,13.07
81915,p_0_YP14_S_T.tif,5,7.66
81916,p_0_YP14_S_T.tif,2,4.83
81917,p_0_YP14_S_T.tif,4,7.07
81918,p_0_YP14_S_T.tif,8,11.90
81919,p_0_YP14_S_T.tif,14,17.31
81920,p_0_YP14_S_T.tif,2,4.83
81921,p_0_YP14_S_T.tif,17,16.14
81922,p_0_YP14_S_T.tif,23,22.38
81923,p_0_YP14_S_T.tif,30,31.46
81924,p_0_YP14_S_T.tif,7,9.07
81925,p_0_YP14_S_T.tif,38,31.21
81926,p_0_YP14_S_T.tif,8,10.49
81927,p_0_YP14_S_T.tif,3,5.66
81928,p_0_YP14_S_T.tif,8,10.49
81929,p_0_YP14_S_T.tif,3,5.66
81930,p_0_YP14_S_T.tif,5,7.07
81931,p_0_YP14_S_T.tif,1,2.83
81932,p_0_YP14_S_T.tif,41,26.38
81933,p_0_YP14_S_T.tif,1,2.83
81934,p_0_YP14_S_T.tif,4,5.66
81935,p_0_YP14_S_T.tif,1,2.83
81936,p_0_YP14_S_T.tif,5,8.49
81937,p_0_YP14_S_T.tif,4,7.66
81938,p_0_YP14_S_T.tif,11,11.90
81939,p_0_YP14_S_T.tif,95,66.43
81940,p_0_YP14_S_T.tif,12,14.49
81941,p_0_YP14_S_T.tif,257,105.54
81942,p_0_YP14_S_T.tif,1,2.83
81943,p_0_YP14_S_T.tif,27,20.97
81944,p_0_YP14_S_T.tif,27,19.56
81945,p_0_YP14_S_T.tif,13,18.73
81946,p_0_YP14_S_T.tif,2,5.66
81947,p_0_YP14_S_T.tif,15,15.31
81948,p_0_YP14_S_T.tif,2,5.66
81949,p_0_YP14_S_T.tif,1,2.83
81950,p_0_YP14_S_T.tif,6,8.49
81951,p_0_YP14_S_T.tif,16,15.90
81952,p_0_YP14_S_T.tif,7,10.49
81953,p_0_YP14_S_T.tif,19,18.14
81954,p_0_YP14_S_T.tif,2,5.66
81955,p_0_YP14_S_T.tif,147,51.11
81956,p_0_YP14_S_T.tif,36,30.38
81957,p_0_YP14_S_T.tif,10,11.31
81958,p_0_YP14_S_T.tif,4,7.07
81959,p_0_YP14_S_T.tif,72,43.11
81960,p_0_YP14_S_T.tif,11,19.31
81961,p_0_YP14_S_T.tif,2,5.66
81962,p_0_YP14_S_T.tif,3,5.66
81963,p_0_YP14_S_T.tif,85,47.70
81964,p_0_YP14_S_T.tif,6,7.66
81965,p_0_YP14_S_T.tif,18,25.80
81966,p_0_YP14_S_T.tif,1,2.83
81967,p_0_YP14_S_T.tif,6,11.90
81968,p_0_YP14_S_T.tif,9,13.31
81969,p_0_YP14_S_T.tif,3,5.66
81970,p_0_YP14_S_T.tif,3,5.66
81971,p_0_YP14_S_T.tif,9,12.49
81972,p_0_YP14_S_T.tif,9,10.49
81973,p_0_YP14_S_T.tif,10,11.07
81974,p_0_YP14_S_T.tif,8,10.49
81975,p_0_YP14_S_T.tif,170,101.30
81976,p_0_YP14_S_T.tif,5,7.66
81977,p_0_YP14_S_T.tif,20,15.90
81978,p_0_YP14_S_T.tif,1,2.83
81979,p_0_YP14_S_T.tif,1,2.83
81980,p_0_YP14_S_T.tif,1,2.83
81981,p_0_YP14_S_T.tif,2,4.83
81982,p_0_YP14_S_T.tif,9,9.90
81983,p_0_YP14_S_T.tif,3,5.66
81984,p_0_YP14_S_T.tif,7,10.49
81985,p_0_YP14_S_T.tif,11,11.07
81986,p_0_YP14_S_T.tif,1,2.83
81987,p_0_YP14_S_T.tif,1,2.83
81988,p_0_YP14_S_T.tif,1,2.83
81989,p_0_YP14_S_T.tif,1,2.83
81990,p_0_YP14_S_T.tif,5,7.66
81991,p_0_YP14_S_T.tif,4,8.24
81992,p_0_YP14_S_T.tif,1,2.83
81993,p_0_YP14_S_T.tif,3,7.07
81994,p_0_YP14_S_T.tif,17,18.14
81995,p_0_YP14_S_T.tif,15,13.31
81996,p_0_YP14_S_T.tif,3,5.66
81997,p_0_YP14_S_T.tif,12,13.31
81998,p_0_YP14_S_T.tif,4,7.66
81999,p_0_YP14_S_T.tif,1,2.83
82000,p_0_YP14_S_T.tif,3,5.66
82001,p_0_YP14_S_T.tif,4,5.66
82002,p_0_YP14_S_T.tif,2,4.24
82003,p_0_YP14_S_T.tif,37,34.63
82004,p_0_YP14_S_T.tif,5,11.31
82005,p_0_YP14_S_T.tif,4,7.07
82006,p_0_YP14_S_T.tif,2,5.66
82007,p_0_YP14_S_T.tif,1,2.83
82008,p_0_YP14_S_T.tif,13,13.31
82009,p_0_YP14_S_T.tif,21,17.31
82010,p_0_YP14_S_T.tif,3,6.24
82011,p_0_YP14_S_T.tif,4,5.66
82012,p_0_YP14_S_T.tif,6,8.49
82013,p_0_YP14_S_T.tif,6,8.49
82014,p_0_YP14_S_T.tif,15,14.73
82015,p_0_YP14_S_T.tif,36,24.73
82016,p_0_YP14_S_T.tif,31,20.73
82017,p_0_YP14_S_T.tif,1,2.83
82018,p_0_YP14_S_T.tif,4,5.66
82019,p_0_YP14_S_T.tif,52,40.28
82020,p_0_YP14_S_T.tif,11,15.31
82021,p_0_YP14_S_T.tif,17,14.49
82022,p_0_YP14_S_T.tif,13,12.49
82023,p_0_YP14_S_T.tif,1,2.83
82024,p_0_YP14_S_T.tif,81,44.28
82025,p_0_YP14_S_T.tif,6,8.49
82026,p_0_YP14_S_T.tif,1,2.83
82027,p_0_YP14_S_T.tif,83,45.94
82028,p_0_YP14_S_T.tif,9,10.49
82029,p_0_YP14_S_T.tif,44,34.87
82030,p_0_YP14_S_T.tif,5,8.49
82031,p_0_YP14_S_T.tif,1,2.83
82032,p_0_YP14_S_T.tif,1,2.83
82033,p_0_YP14_S_T.tif,16,13.90
82034,p_0_YP14_S_T.tif,2,5.66
82035,p_0_YP14_S_T.tif,12,13.31
82036,p_0_YP14_S_T.tif,3,5.66
82037,p_0_YP14_S_T.tif,2,5.66
82038,p_0_YP14_S_T.tif,5,7.07
82039,p_0_YP14_S_T.tif,812,340.42
82040,p_0_YP14_S_T.tif,18,15.31
82041,p_0_YP14_S_T.tif,1,2.83
82042,p_0_YP14_S_T.tif,34,26.38
82043,p_0_YP14_S_T.tif,4,7.07
82044,p_0_YP14_S_T.tif,9,10.49
82045,p_0_YP14_S_T.tif,2,4.83
82046,p_0_YP14_S_T.tif,4,8.49
82047,p_0_YP14_S_T.tif,3,5.66
82048,p_0_YP14_S_T.tif,1,2.83
82049,p_0_YP14_S_T.tif,2,4.83
82050,p_0_YP14_S_T.tif,3,5.66
82051,p_0_YP14_S_T.tif,20,22.14
82052,p_0_YP14_S_T.tif,2,5.66
82053,p_0_YP14_S_T.tif,2,4.83
82054,p_0_YP14_S_T.tif,1,2.83
82055,p_0_YP14_S_T.tif,36,29.80
82056,p_0_YP14_S_T.tif,1,2.83
82057,p_0_YP14_S_T.tif,36,27.56
82058,p_0_YP14_S_T.tif,1,2.83
82059,p_0_YP14_S_T.tif,3,5.66
82060,p_0_YP14_S_T.tif,3,7.66
82061,p_0_YP14_S_T.tif,34,30.63
82062,p_0_YP14_S_T.tif,4,5.66
82063,p_0_YP14_S_T.tif,33,23.56
82064,p_0_YP14_S_T.tif,2,4.24
82065,p_0_YP14_S_T.tif,15,14.73
82066,p_0_YP14_S_T.tif,2,4.24
82067,p_0_YP14_S_T.tif,1,2.83
82068,p_0_YP14_S_T.tif,3,7.07
82069,p_0_YP14_S_T.tif,9,12.49
82070,p_0_YP14_S_T.tif,1,2.83
82071,p_0_YP14_S_T.tif,4,7.07
82072,p_0_YP14_S_T.tif,11,12.49
82073,p_0_YP14_S_T.tif,1,2.83
82074,p_0_YP14_S_T.tif,101,55.84
82075,p_0_YP14_S_T.tif,452,205.76
82076,p_0_YP14_S_T.tif,1,2.83
82077,p_0_YP14_S_T.tif,22,23.80
82078,p_0_YP14_S_T.tif,16,14.73
82079,p_0_YP14_S_T.tif,15,16.73
82080,p_0_YP14_S_T.tif,16,17.90
82081,p_0_YP14_S_T.tif,6,8.49
82082,p_0_YP14_S_T.tif,11,13.31
82083,p_0_YP14_S_T.tif,34,24.14
82084,p_0_YP14_S_T.tif,1,2.83
82085,p_0_YP14_S_T.tif,14,18.14
82086,p_0_YP14_S_T.tif,7,8.49
82087,p_0_YP14_S_T.tif,6,8.49
82088,p_0_YP14_S_T.tif,10,11.31
82089,p_0_YP14_S_T.tif,9,9.90
82090,p_0_YP14_S_T.tif,4,5.66
82091,p_0_YP14_S_T.tif,2,4.83
82092,p_0_YP14_S_T.tif,14,14.73
82093,p_0_YP14_S_T.tif,74,47.70
82094,p_0_YP14_S_T.tif,23,18.73
82095,p_0_YP14_S_T.tif,1,2.83
82096,p_0_YP14_S_T.tif,1,2.83
82097,p_0_YP14_S_T.tif,14,14.73
82098,p_0_YP14_S_T.tif,5,9.66
82099,p_0_YP14_S_T.tif,3,5.66
82100,p_0_YP14_S_T.tif,4,7.66
82101,p_0_YP14_S_T.tif,9,12.49
82102,p_0_YP14_S_T.tif,7,8.49
82103,p_0_YP14_S_T.tif,112,58.18
82104,p_0_YP14_S_T.tif,4,5.66
82105,p_0_YP14_S_T.tif,1,2.83
82106,p_0_YP14_S_T.tif,1,2.83
82107,p_0_YP14_S_T.tif,4,7.66
82108,p_0_YP14_S_T.tif,4,5.66
82109,p_0_YP14_S_T.tif,7,9.66
82110,p_0_YP14_S_T.tif,10,13.90
82111,p_0_YP14_S_T.tif,5,7.07
82112,p_0_YP14_S_T.tif,4,7.07
82113,p_0_YP14_S_T.tif,7,10.49
82114,p_0_YP14_S_T.tif,13,14.73
82115,p_0_YP14_S_T.tif,12,11.90
82116,p_0_YP14_S_T.tif,36,25.21
82117,p_0_YP14_S_T.tif,95,40.28
82118,p_0_YP14_S_T.tif,7,9.07
82119,p_0_YP14_S_T.tif,9,10.49
82120,p_0_YP14_S_T.tif,3,5.66
82121,p_0_YP14_S_T.tif,108,69.25
82122,p_0_YP14_S_T.tif,6,9.66
82123,p_0_YP14_S_T.tif,3,5.66
82124,p_0_YP14_S_T.tif,1,2.83
82125,p_0_YP14_S_T.tif,10,11.90
82126,p_0_YP14_S_T.tif,2,4.24
82127,p_0_YP14_S_T.tif,10,11.90
82128,p_0_YP14_S_T.tif,4,5.66
82129,p_0_YP14_S_T.tif,1,2.83
82130,p_0_YP14_S_T.tif,21,21.56
82131,p_0_YP14_S_T.tif,4,7.07
82132,p_0_YP14_S_T.tif,8,11.31
82133,p_0_YP14_S_T.tif,3,5.66
82134,p_0_YP14_S_T.tif,25,28.63
82135,p_0_YP14_S_T.tif,2,5.66
82136,p_0_YP14_S_T.tif,15,14.14
82137,p_0_YP14_S_T.tif,7,8.49
82138,p_0_YP14_S_T.tif,52,45.94
82139,p_0_YP14_S_T.tif,72,41.46
82140,p_0_YP14_S_T.tif,2,4.24
82141,p_0_YP14_S_T.tif,13,12.49
82142,p_0_YP14_S_T.tif,9,14.14
82143,p_0_YP14_S_T.tif,1,2.83
82144,p_0_YP14_S_T.tif,17,15.31
82145,p_0_YP14_S_T.tif,6,7.66
82146,p_0_YP14_S_T.tif,4,8.49
82147,p_0_YP14_S_T.tif,3,6.83
82148,p_0_YP14_S_T.tif,36,32.04
82149,p_0_YP14_S_T.tif,3,6.83
82150,p_0_YP14_S_T.tif,6,7.66
82151,p_0_YP14_S_T.tif,30,22.97
82152,p_0_YP14_S_T.tif,2,4.83
82153,p_0_YP14_S_T.tif,10,11.90
82154,p_0_YP14_S_T.tif,11,13.31
82155,p_0_YP14_S_T.tif,2,5.66
82156,p_0_YP14_S_T.tif,3,5.66
82157,p_0_YP14_S_T.tif,5,8.49
82158,p_0_YP14_S_T.tif,21,18.97
82159,p_0_YP14_S_T.tif,13,15.90
82160,p_0_YP14_S_T.tif,17,16.73
82161,p_0_YP14_S_T.tif,4,5.66
82162,p_0_YP14_S_T.tif,2,5.66
82163,p_0_YP14_S_T.tif,8,11.90
82164,p_0_YP14_S_T.tif,336,160.07
82165,p_0_YP14_S_T.tif,352,179.52
82166,p_0_YP14_S_T.tif,1,2.83
82167,p_0_YP14_S_T.tif,8,10.49
82168,p_0_YP14_S_T.tif,51,29.21
82169,p_0_YP14_S_T.tif,7,10.49
82170,p_0_YP14_S_T.tif,5,7.07
82171,p_0_YP14_S_T.tif,3,6.83
82172,p_0_YP14_S_T.tif,80,59.84
82173,p_0_YP14_S_T.tif,3,5.66
82174,p_0_YP14_S_T.tif,1,2.83
82175,p_0_YP14_S_T.tif,50,42.87
82176,p_0_YP14_S_T.tif,5,7.66
82177,p_0_YP14_S_T.tif,86,56.18
82178,p_0_YP14_S_T.tif,8,13.31
82179,p_0_YP14_S_T.tif,3,5.66
82180,p_0_YP14_S_T.tif,5,9.66
82181,p_0_YP14_S_T.tif,1,2.83
82182,p_0_YP14_S_T.tif,1,2.83
82183,p_0_YP14_S_T.tif,1,2.83
82184,p_0_YP14_S_T.tif,11,17.56
82185,p_0_YP14_S_T.tif,10,11.07
82186,p_0_YP14_S_T.tif,348,112.95
82187,p_0_YP14_S_T.tif,3,7.07
82188,p_0_YP14_S_T.tif,2,4.24
82189,p_0_YP14_S_T.tif,18,15.31
82190,p_0_YP14_S_T.tif,1,2.83
82191,p_0_YP14_S_T.tif,3,6.24
82192,p_0_YP14_S_T.tif,27,25.80
82193,p_0_YP14_S_T.tif,2,4.83
82194,p_0_YP14_S_T.tif,27,24.14
82195,p_0_YP14_S_T.tif,1,2.83
82196,p_0_YP14_S_T.tif,5,7.66
82197,p_0_YP14_S_T.tif,18,18.14
82198,p_0_YP14_S_T.tif,4,7.07
82199,p_0_YP14_S_T.tif,3,5.66
82200,p_0_YP14_S_T.tif,12,13.31
82201,p_0_YP14_S_T.tif,2,4.24
82202,p_0_YP14_S_T.tif,62,33.80
82203,p_0_YP14_S_T.tif,15,14.73
82204,p_0_YP14_S_T.tif,1,2.83
82205,p_0_YP14_S_T.tif,21,18.97
82206,p_0_YP14_S_T.tif,4,8.49
82207,p_0_YP14_S_T.tif,5,7.66
82208,p_0_YP14_S_T.tif,1,2.83
82209,p_0_YP14_S_T.tif,5,7.07
82210,p_0_YP14_S_T.tif,6,9.07
82211,p_0_YP14_S_T.tif,23,22.73
82212,p_0_YP14_S_T.tif,6,9.07
82213,p_0_YP14_S_T.tif,1,2.83
82214,p_0_YP14_S_T.tif,6,9.07
82215,p_0_YP14_S_T.tif,1,2.83
82216,p_0_YP14_S_T.tif,2,4.83
82217,p_0_YP14_S_T.tif,10,16.49
82218,p_0_YP14_S_T.tif,5,8.49
82219,p_0_YP14_S_T.tif,65,47.70
82220,p_0_YP14_S_T.tif,4,7.66
82221,p_0_YP14_S_T.tif,2,4.24
82222,p_0_YP14_S_T.tif,2,4.24
82223,p_0_YP14_S_T.tif,1,2.83
82224,p_0_YP14_S_T.tif,1,2.83
82225,p_0_YP14_S_T.tif,16,14.14
82226,p_0_YP14_S_T.tif,10,11.07
82227,p_0_YP14_S_T.tif,4,7.07
82228,p_0_YP14_S_T.tif,7,9.07
82229,p_0_YP14_S_T.tif,1,2.83
82230,p_0_YP14_S_T.tif,10,11.90
82231,p_0_YP14_S_T.tif,26,28.38
82232,p_0_YP14_S_T.tif,4,5.66
82233,p_0_YP14_S_T.tif,1,2.83
82234,p_0_YP14_S_T.tif,47,47.11
82235,p_0_YP14_S_T.tif,39,28.63
82236,p_0_YP14_S_T.tif,4,7.07
82237,p_0_YP14_S_T.tif,13,13.31
82238,p_0_YP14_S_T.tif,7,9.07
82239,p_0_YP14_S_T.tif,11,11.90
82240,p_0_YP14_S_T.tif,3,5.66
82241,p_0_YP14_S_T.tif,1,2.83
82242,p_0_YP14_S_T.tif,4,5.66
82243,p_0_YP14_S_T.tif,4,7.07
82244,p_0_YP14_S_T.tif,21,17.31
82245,p_0_YP14_S_T.tif,3,5.66
82246,p_0_YP14_S_T.tif,37,29.80
82247,p_0_YP14_S_T.tif,2,5.66
82248,p_0_YP14_S_T.tif,4,7.66
82249,p_0_YP14_S_T.tif,23,22.97
82250,p_0_YP14_S_T.tif,3,5.66
82251,p_0_YP14_S_T.tif,9,10.49
82252,p_0_YP14_S_T.tif,4,7.66
82253,p_0_YP14_S_T.tif,2,4.83
82254,p_0_YP14_S_T.tif,8,10.49
82255,p_0_YP14_S_T.tif,3,5.66
82256,p_0_YP14_S_T.tif,10,11.90
82257,p_0_YP14_S_T.tif,1,2.83
82258,p_0_YP14_S_T.tif,4,7.07
82259,p_0_YP14_S_T.tif,19,20.14
82260,p_0_YP14_S_T.tif,75,33.21
82261,p_0_YP14_S_T.tif,2,5.66
82262,p_0_YP14_S_T.tif,5,7.66
82263,p_0_YP14_S_T.tif,1,2.83
82264,p_0_YP14_S_T.tif,4,7.07
82265,p_0_YP14_S_T.tif,11,13.31
82266,p_0_YP14_S_T.tif,25,18.14
82267,p_0_YP14_S_T.tif,15,18.14
82268,p_0_YP14_S_T.tif,21,20.38
82269,p_0_YP14_S_T.tif,1,2.83
82270,p_0_YP14_S_T.tif,9,10.49
82271,p_0_YP14_S_T.tif,2,4.83
82272,p_0_YP14_S_T.tif,3,5.66
82273,p_0_YP14_S_T.tif,38,26.73
82274,p_0_YP14_S_T.tif,1,2.83
82275,p_0_YP14_S_T.tif,47,27.21
82276,p_0_YP14_S_T.tif,1,2.83
82277,p_0_YP14_S_T.tif,2,5.66
82278,p_0_YP14_S_T.tif,3,5.66
82279,p_0_YP14_S_T.tif,7,8.49
82280,p_0_YP14_S_T.tif,243,108.37
82281,p_0_YP14_S_T.tif,33,21.56
82282,p_0_YP14_S_T.tif,1,2.83
82283,p_0_YP14_S_T.tif,7,10.49
82284,p_0_YP14_S_T.tif,3,7.07
82285,p_0_YP14_S_T.tif,2,5.66
82286,p_0_YP14_S_T.tif,1,2.83
82287,p_0_YP14_S_T.tif,1,2.83
82288,p_0_YP14_S_T.tif,2,5.66
82289,p_0_YP14_S_T.tif,6,8.49
82290,p_0_YP14_S_T.tif,1,2.83
82291,p_0_YP14_S_T.tif,7,9.07
82292,p_0_YP14_S_T.tif,51,29.21
82293,p_0_YP14_S_T.tif,10,11.31
82294,p_0_YP14_S_T.tif,10,11.90
82295,p_0_YP14_S_T.tif,3,5.66
82296,p_0_YP14_S_T.tif,3,5.66
82297,p_0_YP14_S_T.tif,6,8.49
82298,p_0_YP14_S_T.tif,1,2.83
82299,p_0_YP14_S_T.tif,26,24.73
82300,p_0_YP14_S_T.tif,12,13.90
82301,p_0_YP14_S_T.tif,19,17.56
82302,p_0_YP14_S_T.tif,2,5.66
82303,p_0_YP14_S_T.tif,31,24.38
82304,p_0_YP14_S_T.tif,8,9.66
82305,p_0_YP14_S_T.tif,3,5.66
82306,p_0_YP14_S_T.tif,2,4.83
82307,p_0_YP14_S_T.tif,15,12.73
82308,p_0_YP14_S_T.tif,6,7.66
82309,p_0_YP14_S_T.tif,1,2.83
82310,p_0_YP14_S_T.tif,7,9.07
82311,p_0_YP14_S_T.tif,63,45.94
82312,p_0_YP14_S_T.tif,6,7.66
82313,p_0_YP14_S_T.tif,4,7.66
82314,p_0_YP14_S_T.tif,1,2.83
82315,p_0_YP14_S_T.tif,22,21.90
82316,p_0_YP14_S_T.tif,2,5.66
82317,p_0_YP14_S_T.tif,28,18.73
82318,p_0_YP14_S_T.tif,2,4.83
82319,p_0_YP14_S_T.tif,7,9.66
82320,p_0_YP14_S_T.tif,1,2.83
82321,p_0_YP14_S_T.tif,5,7.66
82322,p_0_YP14_S_T.tif,13,13.31
82323,p_0_YP14_S_T.tif,13,15.31
82324,p_0_YP14_S_T.tif,1,2.83
82325,p_0_YP14_S_T.tif,4,7.66
82326,p_0_YP14_S_T.tif,2,4.83
82327,p_0_YP14_S_T.tif,18,15.90
82328,p_0_YP14_S_T.tif,1,2.83
82329,p_0_YP14_S_T.tif,6,10.49
82330,p_0_YP14_S_T.tif,7,9.07
82331,p_0_YP14_S_T.tif,5,7.66
82332,p_0_YP14_S_T.tif,84,40.28
82333,p_0_YP14_S_T.tif,2168,663.48
82334,p_0_YP14_S_T.tif,13,13.31
82335,p_0_YP14_S_T.tif,3,5.66
82336,p_0_YP14_S_T.tif,61,53.60
82337,p_0_YP14_S_T.tif,5,8.49
82338,p_0_YP14_S_T.tif,5,7.66
82339,p_0_YP14_S_T.tif,9,11.90
82340,p_0_YP14_S_T.tif,3,6.24
82341,p_0_YP14_S_T.tif,1,2.83
82342,p_0_YP14_S_T.tif,4,5.66
82343,p_0_YP14_S_T.tif,439,179.62
82344,p_0_YP14_S_T.tif,1,2.83
82345,p_0_YP14_S_T.tif,13,13.07
82346,p_0_YP14_S_T.tif,1,2.83
82347,p_0_YP14_S_T.tif,1,2.83
82348,p_0_YP14_S_T.tif,10,10.49
82349,p_0_YP14_S_T.tif,13,15.31
82350,p_0_YP14_S_T.tif,6,7.66
82351,p_0_YP14_S_T.tif,7,9.07
82352,p_0_YP14_S_T.tif,1,2.83
82353,p_0_YP14_S_T.tif,4,8.24
82354,p_0_YP14_S_T.tif,4,5.66
82355,p_0_YP14_S_T.tif,7,8.49
82356,p_0_YP14_S_T.tif,5,7.66
82357,p_0_YP14_S_T.tif,1,2.83
82358,p_0_YP14_S_T.tif,56,38.87
82359,p_0_YP14_S_T.tif,19,21.56
82360,p_0_YP14_S_T.tif,19,17.31
82361,p_0_YP14_S_T.tif,7,9.07
82362,p_0_YP14_S_T.tif,1,2.83
82363,p_0_YP14_S_T.tif,37,25.80
82364,p_0_YP14_S_T.tif,2,4.24
82365,p_0_YP14_S_T.tif,36,29.80
82366,p_0_YP14_S_T.tif,11,11.90
82367,p_0_YP14_S_T.tif,8,10.49
82368,p_0_YP14_S_T.tif,4,7.07
82369,p_0_YP14_S_T.tif,5,9.90
82370,p_0_YP14_S_T.tif,3,5.66
82371,p_0_YP14_S_T.tif,11,11.90
82372,p_0_YP14_S_T.tif,30,24.38
82373,p_0_YP14_S_T.tif,7,10.49
82374,p_0_YP14_S_T.tif,20,18.14
82375,p_0_YP14_S_T.tif,1,2.83
82376,p_0_YP14_S_T.tif,529,187.28
82377,p_0_YP14_S_T.tif,2,4.24
82378,p_0_YP14_S_T.tif,1,2.83
82379,p_0_YP14_S_T.tif,11,13.90
82380,p_0_YP14_S_T.tif,6,11.31
82381,p_0_YP14_S_T.tif,5,7.66
82382,p_0_YP14_S_T.tif,8,10.49
82383,p_0_YP14_S_T.tif,15,16.14
82384,p_0_YP14_S_T.tif,2,5.66
82385,p_0_YP14_S_T.tif,57,35.70
82386,p_0_YP14_S_T.tif,17,16.49
82387,p_0_YP14_S_T.tif,8,9.66
82388,p_0_YP14_S_T.tif,6,9.07
82389,p_0_YP14_S_T.tif,6,8.49
82390,p_0_YP14_S_T.tif,82,44.53
82391,p_0_YP14_S_T.tif,1,2.83
82392,p_0_YP14_S_T.tif,6,10.49
82393,p_0_YP14_S_T.tif,8,11.31
82394,p_0_YP14_S_T.tif,4,7.07
82395,p_0_YP14_S_T.tif,3,6.24
82396,p_0_YP14_S_T.tif,3,5.66
82397,p_0_YP14_S_T.tif,10,13.90
82398,p_0_YP14_S_T.tif,68,49.94
82399,p_0_YP14_S_T.tif,82,42.28
82400,p_0_YP14_S_T.tif,6,9.07
82401,p_0_YP14_S_T.tif,3,6.24
82402,p_0_YP14_S_T.tif,120,71.74
82403,p_0_YP14_S_T.tif,14,21.80
82404,p_0_YP14_S_T.tif,10,14.14
82405,p_0_YP14_S_T.tif,22,19.56
82406,p_0_YP14_S_T.tif,272,161.97
82407,p_0_YP14_S_T.tif,2,4.83
82408,p_0_YP14_S_T.tif,2,4.24
82409,p_0_YP14_S_T.tif,1,2.83
82410,p_0_YP14_S_T.tif,1,2.83
82411,p_0_YP14_S_T.tif,69,36.04
82412,p_0_YP14_S_T.tif,72,54.18
82413,p_0_YP14_S_T.tif,2,4.24
82414,p_0_YP14_S_T.tif,34,33.21
82415,p_0_YP14_S_T.tif,10,11.90
82416,p_0_YP14_S_T.tif,1,2.83
82417,p_0_YP14_S_T.tif,13,13.07
82418,p_0_YP14_S_T.tif,18,18.73
82419,p_0_YP14_S_T.tif,6,8.49
82420,p_0_YP14_S_T.tif,9,10.49
82421,p_0_YP14_S_T.tif,6,8.49
82422,p_0_YP14_S_T.tif,4,5.66
82423,p_0_YP14_S_T.tif,39,33.46
82424,p_0_YP14_S_T.tif,2,4.83
82425,p_0_YP14_S_T.tif,4,5.66
82426,p_0_YP14_S_T.tif,4,5.66
82427,p_0_YP14_S_T.tif,2,4.24
82428,p_0_YP14_S_T.tif,1,2.83
82429,p_0_YP14_S_T.tif,10,14.73
82430,p_0_YP14_S_T.tif,6,11.31
